image_name,confidence,model_used,inference_time,energy_uJ,histogram
000011.jpg,0.5129066705703735,yolo_m,0.4743027687072754,9804052.0,0.00002170 0.00005317 0.00017470 0.00044054 0.00264214 0.01820204 0.02491753 0.03379123 0.04122938 0.03962131 0.03314562 0.03813260 0.05147027 0.05219076 0.04765516 0.04274306 0.03657986 0.03137478 0.02705078 0.02453342 0.02384657 0.02351454 0.02093967 0.01914714 0.01799696 0.01681098 0.01681424 0.01659722 0.01668837 0.01686415 0.01692708 0.01708767 0.01663520 0.01708116 0.01594727 0.01328451 0.01190755 0.01170356 0.01057075 0.00762370 0.00552300 0.00390408 0.00652344 0.00785373 0.00624457 0.00479167 0.00529297 0.00389214 0.00380968 0.00390734 0.00402886 0.00573893 0.00621311 0.00676758 0.00799262 0.00808160 0.00799371 0.00623481 0.00568685 0.00458984 0.00386936 0.00408203 0.00150282 0.00151693
000012.jpg,0.5710591673851013,yolo_m,0.4622936248779297,9564612.0,0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000109 0.00000977 0.00042426 0.00605577 0.02441189 0.04518012 0.04937500 0.06194444 0.08718207 0.08119575 0.09970052 0.05778863 0.05349718 0.03787869 0.03305230 0.02600369 0.02350694 0.02232530 0.02259006 0.02759006 0.02416667 0.02240126 0.01601562 0.01337891 0.01231662 0.01189128 0.01356445 0.01380100 0.01154948 0.01009983 0.00847765 0.00645725 0.00462023 0.00638563 0.00669596 0.00646593 0.00642687 0.00668077 0.00654839 0.00645725 0.00622287 0.00402344 0.00269640 0.00144314 0.00103841 0.00068251 0.00058268 0.00055339 0.00101454 0.00117187 0.00104384 0.00033854 0.00033746 0.00056858 0.00416775
000013.jpg,0.646910548210144,yolo_m,0.5644638538360596,11566559.0,0.00004774 0.00020399 0.00204102 0.00266493 0.00528429 0.00762478 0.01279188 0.03257270 0.04377930 0.04777018 0.04163954 0.03588433 0.03354275 0.02977431 0.02682509 0.02339410 0.02097656 0.01932400 0.01801215 0.01722331 0.01673828 0.01611003 0.01551541 0.01497287 0.01470378 0.01439345 0.01406901 0.01458116 0.01777018 0.02220052 0.03177300 0.03230035 0.03033203 0.03379340 0.02852105 0.03246745 0.02924262 0.02240994 0.01473741 0.01148003 0.01222331 0.01395182 0.01390408 0.01310438 0.01191840 0.00993273 0.01144857 0.01162001 0.00970052 0.00620117 0.00496745 0.00440538 0.00493598 0.00525825 0.00304362 0.00190864 0.00119575 0.00109049 0.00122287 0.00130208 0.00203993 0.00174154 0.00236871 0.00102539
000014.jpg,0.5872272849082947,yolo_m,0.4470503330230713,9311133.0,0.00001736 0.00007161 0.00025825 0.00262370 0.00912109 0.01601780 0.02258681 0.02620551 0.03006185 0.03216797 0.04421115 0.03844076 0.03797418 0.03305339 0.03408637 0.03456923 0.03779948 0.04083116 0.03368598 0.03135417 0.02827474 0.02650499 0.02011610 0.01967990 0.01654731 0.01496745 0.01474067 0.01252604 0.01199327 0.01198351 0.01325738 0.01281250 0.01216037 0.01125434 0.01057400 0.01062174 0.01116645 0.01138346 0.01054253 0.01102214 0.01261176 0.01167969 0.01219401 0.00947266 0.00732747 0.00657118 0.00648220 0.00601780 0.00643338 0.00735569 0.00687826 0.00662001 0.00624240 0.00665582 0.00643229 0.00751845 0.00699436 0.00649523 0.00690538 0.00775608 0.02250217 0.01732530 0.00813151 0.00013021
000015.jpg,0.5388951301574707,yolo_m,0.5225417613983154,10706149.0,0.00225152 0.04672201 0.02712674 0.02220052 0.01709093 0.02627930 0.03904405 0.05869249 0.06522135 0.05187609 0.04575412 0.03587565 0.03964844 0.03087348 0.02698893 0.02074002 0.02013129 0.01766385 0.01364692 0.01333876 0.01312066 0.01406901 0.01380534 0.01697157 0.01533746 0.01189128 0.01025933 0.00820095 0.00762478 0.00748481 0.00691623 0.00622287 0.00574761 0.00568251 0.00544813 0.00551866 0.00532878 0.00529839 0.00524740 0.00570421 0.00500543 0.00435655 0.00464518 0.00400716 0.00397352 0.00313260 0.00280273 0.00239258 0.00226997 0.00209961 0.00207248 0.00188911 0.00138563 0.00130751 0.00120443 0.00119141 0.00106879 0.00122287 0.00147569 0.00175239 0.00438151 0.03016710 0.03704210 0.08210720
000016.jpg,0.6917397975921631,yolo_m,0.46124911308288574,9419654.0,0.00008030 0.00025933 0.00211806 0.01012370 0.01482747 0.02471246 0.03076823 0.02823459 0.03295898 0.04040365 0.04489258 0.03814128 0.03792860 0.03728624 0.04808268 0.04717014 0.05794162 0.06020399 0.04003581 0.03620226 0.02379340 0.01793511 0.01317925 0.01263021 0.01224826 0.01278103 0.01173828 0.01108941 0.01039714 0.01193142 0.01390516 0.01429362 0.01350043 0.00943034 0.00840386 0.00869358 0.00663086 0.00600369 0.00495226 0.00463325 0.00391385 0.00372613 0.00400608 0.00384874 0.00449761 0.00495877 0.00506402 0.00459418 0.00418620 0.00321072 0.00243490 0.00194987 0.00211263 0.00376628 0.00371528 0.00379015 0.00498481 0.00460937 0.00532661 0.00759115 0.01357856 0.01212023 0.01651042 0.01496094
000017.jpg,0.5998957753181458,yolo_m,0.6911046504974365,13975855.0,0.00015408 0.00908963 0.01172960 0.01199002 0.01133464 0.00659288 0.00624783 0.01059462 0.01674262 0.02241645 0.02439562 0.03341363 0.04574327 0.04655816 0.05489583 0.05486545 0.04221137 0.03140408 0.02570855 0.02350152 0.02135959 0.02124566 0.01951497 0.01799045 0.01787109 0.01942274 0.02146484 0.02235026 0.02104492 0.01835178 0.01609158 0.01446506 0.01313911 0.01112630 0.01019857 0.00971137 0.01095052 0.01564236 0.01585503 0.01726237 0.01796224 0.01517578 0.01779405 0.01272027 0.00666450 0.00379557 0.00294705 0.00296658 0.00410373 0.00995985 0.00916450 0.00704427 0.00849935 0.01803928 0.01018446 0.00479275 0.00416884 0.00312826 0.00312066 0.00295790 0.00279948 0.00269531 0.00340495 0.00126194
000018.jpg,0.5771247148513794,yolo_m,0.47971081733703613,10074864.0,0.00009332 0.00038737 0.00706814 0.01556098 0.02627496 0.04340278 0.05537109 0.04527452 0.03978950 0.03801975 0.03724826 0.03474284 0.03032769 0.02874457 0.03924588 0.02870660 0.02852105 0.04257921 0.02747721 0.01874891 0.01714627 0.01785048 0.01726345 0.01602756 0.01560438 0.01518121 0.01483615 0.01412977 0.01369900 0.01331597 0.01280056 0.01234375 0.01246094 0.01335720 0.01312934 0.01650608 0.01319336 0.01156467 0.00894423 0.00880642 0.00756944 0.00660699 0.00642687 0.00630859 0.00597439 0.00627930 0.00571289 0.00504774 0.00462457 0.00527452 0.00783095 0.01158529 0.00787543 0.00690104 0.00548394 0.00412652 0.00298394 0.00258247 0.00234049 0.00242513 0.00255317 0.00322808 0.00500651 0.00950629
000019.jpg,0.5085948705673218,yolo_m,0.4569056034088135,9393043.0,0.00051541 0.00219727 0.00762804 0.01341797 0.02052517 0.02121094 0.02210503 0.02618598 0.02802843 0.02654839 0.03021484 0.02974284 0.03146050 0.02897786 0.02712999 0.02696289 0.03100586 0.03546549 0.03658637 0.04562717 0.04365234 0.03434353 0.02658203 0.02630208 0.02326172 0.01837782 0.01703559 0.01874674 0.02196072 0.02629449 0.02561089 0.01676649 0.01037760 0.00974175 0.00937066 0.00947591 0.00924045 0.00715386 0.00681858 0.00516927 0.00367513 0.00318359 0.00324653 0.00286133 0.00229492 0.00233832 0.00304579 0.00429470 0.00410373 0.00334201 0.00252387 0.00197374 0.00151801 0.00124783 0.00092556 0.00061415 0.00051649 0.00050347 0.00053168 0.00057726 0.00075412 0.00125543 0.01421115 0.08264214
000020.jpg,0.7150086164474487,yolo_m,0.4999430179595947,10353856.0,0.01623481 0.00407118 0.00316623 0.00518772 0.00687717 0.00855252 0.00846897 0.01027452 0.01848633 0.01747179 0.02160590 0.02004666 0.02069661 0.02213433 0.03927734 0.03477214 0.04114692 0.05386610 0.05787760 0.05482205 0.04365885 0.04207248 0.03244249 0.02781901 0.02215929 0.01889431 0.01646484 0.01463976 0.01531033 0.01540473 0.01685981 0.01668403 0.01412543 0.01275065 0.01033095 0.00967556 0.00966146 0.00885200 0.00907010 0.00937283 0.00993924 0.01025391 0.00997070 0.00974175 0.00903320 0.00822808 0.00764431 0.00662326 0.00588108 0.00541124 0.00530056 0.00513021 0.00513997 0.00520182 0.00523980 0.00517904 0.00572483 0.00635200 0.00545790 0.00541775 0.00561957 0.00800673 0.01761393 0.00060330
000021.jpg,0.7160796523094177,yolo_m,0.45632052421569824,9478797.0,0.00177300 0.00677083 0.00363390 0.00377062 0.01534397 0.02747504 0.02774089 0.04194010 0.04705946 0.04740994 0.05165365 0.03620226 0.03432075 0.02934787 0.02978841 0.02720378 0.02509657 0.02466254 0.02770725 0.02932400 0.03401801 0.03671875 0.02711806 0.02298394 0.01871528 0.01712131 0.01598199 0.01603841 0.01586155 0.01199436 0.01068359 0.00901910 0.00888780 0.00865126 0.00689562 0.00669596 0.00621528 0.00681315 0.00668945 0.00608398 0.00496202 0.00459093 0.00555230 0.00825738 0.01193142 0.01051215 0.01153971 0.01046332 0.01224935 0.01142578 0.01035699 0.00932509 0.00905165 0.00878147 0.00754232 0.00533746 0.00583767 0.00559028 0.00466146 0.00301432 0.00177300 0.00201931 0.00163411 0.00217882
000022.jpg,0.6049845814704895,yolo_m,0.4783296585083008,9634619.0,0.00000217 0.00002387 0.00008030 0.00058268 0.00538194 0.02603082 0.03546115 0.05495551 0.05685221 0.05037543 0.04554688 0.03783203 0.04050998 0.03401259 0.03434353 0.03219401 0.03337131 0.03385634 0.02999349 0.02597548 0.02195747 0.02128472 0.01789280 0.01587131 0.01341363 0.01251519 0.01241536 0.01153212 0.01076823 0.00979926 0.01014323 0.00966580 0.00909614 0.00936523 0.00893229 0.00936632 0.00825087 0.00584744 0.00545356 0.00552083 0.00495226 0.00431424 0.00403429 0.00436198 0.00510091 0.00502496 0.00773220 0.00820964 0.00948025 0.01175781 0.01139865 0.01342448 0.00845269 0.01163411 0.01520725 0.01149089 0.01018772 0.00935330 0.00696723 0.00506836 0.00378147 0.00384549 0.00548937 0.01225694
000023.jpg,0.7000543475151062,yolo_m,0.49587273597717285,10191380.0,0.00000000 0.00343533 0.00818142 0.01524414 0.00754232 0.00627496 0.00906033 0.01664714 0.01906141 0.02446615 0.02776801 0.02862847 0.03208333 0.04086589 0.04015951 0.03735352 0.03588976 0.03358398 0.03136936 0.02875326 0.02566515 0.02787652 0.02940972 0.04287652 0.04871202 0.04418837 0.03146593 0.02012370 0.01612522 0.01371636 0.01022895 0.00836480 0.00779731 0.00778863 0.00889431 0.00922635 0.00765299 0.00639648 0.00607964 0.00661892 0.00715603 0.00871962 0.01560438 0.01333659 0.01374783 0.01309245 0.01619032 0.01580512 0.01633247 0.01461697 0.01118381 0.00903863 0.00589844 0.00342882 0.00190104 0.00139106 0.00122613 0.00103733 0.00093316 0.00089735 0.00090278 0.00104275 0.00066406 0.00027669
000024.jpg,0.6446961760520935,yolo_m,0.683067798614502,14139429.0,0.00000109 0.00000109 0.00187283 0.01896267 0.02361871 0.02761285 0.02621419 0.04906359 0.05250434 0.03646159 0.04216363 0.04780165 0.04190864 0.03354818 0.03290799 0.03093533 0.02709093 0.02544379 0.02083550 0.01739692 0.01474609 0.01369358 0.01295356 0.01268663 0.01154514 0.01198242 0.01125217 0.01024957 0.01032986 0.00938802 0.01168511 0.01175239 0.01118381 0.00940864 0.00848416 0.01027561 0.01368381 0.01557075 0.01150499 0.00857096 0.00918837 0.00927083 0.01171984 0.00956163 0.00984375 0.00723524 0.00948025 0.00847005 0.00927517 0.00967556 0.00940430 0.01350586 0.00927192 0.01077908 0.01155599 0.01185981 0.00919271 0.00628906 0.00434787 0.00374674 0.00369683 0.00350152 0.00403971 0.01779514
000025.jpg,0.7307111024856567,yolo_m,0.5091903209686279,10451084.0,0.00490451 0.04065104 0.04501628 0.04963867 0.04038303 0.04565321 0.03695855 0.03146701 0.02772461 0.02268880 0.02108290 0.01959201 0.01892253 0.01851780 0.01808268 0.01715820 0.01741428 0.02040039 0.02110243 0.01767578 0.01491645 0.01457465 0.01386719 0.01439779 0.01394748 0.01356662 0.01326280 0.01514540 0.01640625 0.01653646 0.01952908 0.01420790 0.01368056 0.01616428 0.01495334 0.01700412 0.01602214 0.01822700 0.01504123 0.01398763 0.01380859 0.01157118 0.00957682 0.00893555 0.00949110 0.00886068 0.00776476 0.00816949 0.00822157 0.00774089 0.00812934 0.00846788 0.00736654 0.00795247 0.00597873 0.00482964 0.00361545 0.00347331 0.00371962 0.00316732 0.00202365 0.00191623 0.00213867 0.00260742
000026.jpg,0.5428475141525269,yolo_m,0.4921426773071289,10117100.0,0.00280165 0.02774957 0.01455187 0.01804905 0.01959744 0.02783637 0.03302517 0.04078668 0.04148980 0.03620117 0.02980360 0.03094401 0.02645833 0.02047960 0.01721463 0.01569010 0.01566406 0.01439236 0.01318576 0.01307292 0.01308702 0.01271267 0.01151801 0.01107964 0.01139757 0.01628255 0.02791016 0.02866753 0.03469618 0.03006510 0.04009223 0.02969184 0.02676107 0.03134657 0.02752604 0.02381944 0.01788411 0.01536133 0.01098524 0.00896267 0.00792752 0.00643772 0.00552192 0.00488064 0.00444661 0.00458550 0.00442057 0.00367622 0.00363824 0.00363281 0.00386393 0.00468533 0.00313911 0.00306424 0.00337782 0.00450087 0.01080946 0.00486871 0.00313477 0.00358073 0.00676107 0.00653646 0.00287760 0.00079102
000027.jpg,0.6436602473258972,yolo_m,0.47308969497680664,9659155.0,0.00017361 0.00033746 0.00078451 0.00492622 0.01201063 0.01770399 0.02469618 0.03386610 0.03827799 0.04923286 0.06144531 0.04736328 0.03844727 0.03160482 0.02938477 0.02896701 0.02424479 0.02345595 0.02426324 0.02159722 0.01958442 0.01892144 0.01785265 0.01767361 0.01612739 0.01580946 0.01477973 0.01390842 0.01335178 0.01284071 0.01206380 0.01190104 0.01127930 0.01075087 0.01064562 0.01126302 0.01263455 0.01550890 0.02775608 0.03125217 0.03071940 0.02384657 0.01939562 0.01387587 0.01140191 0.00956923 0.00954970 0.00951606 0.00623481 0.00475694 0.00508030 0.00638455 0.00287652 0.00204102 0.00207357 0.00250651 0.00303277 0.00190538 0.00134006 0.00108615 0.00084527 0.00083876 0.00084201 0.00159288
000028.jpg,0.6435145139694214,yolo_m,0.5151515007019043,10573276.0,0.00000217 0.00000977 0.00001628 0.00007921 0.00029622 0.00914171 0.01518772 0.03801975 0.07748155 0.07586589 0.07687500 0.04149740 0.04383464 0.03240451 0.03430339 0.03773003 0.03296658 0.02897678 0.02545898 0.02650391 0.02380317 0.02047092 0.02000434 0.02037760 0.01800564 0.01206489 0.01045898 0.00803819 0.00581055 0.00455187 0.00410482 0.00382053 0.00365017 0.00430013 0.00532444 0.00461589 0.00386068 0.00387695 0.00438151 0.00582031 0.00886827 0.01186198 0.01271050 0.01547852 0.02291450 0.02106662 0.03122830 0.02974284 0.01440430 0.00965712 0.00655924 0.00433485 0.00356228 0.00469184 0.00328776 0.00384440 0.00454970 0.00263672 0.00174154 0.00111111 0.00098741 0.00055013 0.00014106 0.00007595
000029.jpg,0.6018967032432556,yolo_m,0.504152774810791,10429538.0,0.00005317 0.00037652 0.00294922 0.01040799 0.02733615 0.05718207 0.04360135 0.03534397 0.03840169 0.04857422 0.04347005 0.02902452 0.02185655 0.02041124 0.02094835 0.02068251 0.02097982 0.02021159 0.02117622 0.02106662 0.02005208 0.02094618 0.02110243 0.02146159 0.02330512 0.02254123 0.01899306 0.01518012 0.01391385 0.01308160 0.01431207 0.01295464 0.01174154 0.01260308 0.01080404 0.00913411 0.00935655 0.00948676 0.01121419 0.01207465 0.01297960 0.01114800 0.01001194 0.01040256 0.01330729 0.01652778 0.01668728 0.01534831 0.01014757 0.00895074 0.00677300 0.00492839 0.00425456 0.00350043 0.00289388 0.00234701 0.00186957 0.00163954 0.00169054 0.00182509 0.00215929 0.00316189 0.00504774 0.02408529
000030.jpg,0.5568622350692749,yolo_m,0.5080482959747314,10450290.0,0.00000651 0.00001845 0.00237739 0.00119032 0.00312609 0.02122070 0.03777452 0.03977648 0.02435872 0.02971029 0.04210829 0.04123372 0.04131293 0.04032118 0.04499457 0.04766276 0.05370551 0.04891276 0.03449436 0.03187283 0.02677192 0.02309787 0.01880100 0.01789714 0.01746311 0.01490668 0.01506944 0.01600694 0.01743598 0.01483615 0.01300022 0.01117079 0.01210612 0.00913954 0.00768555 0.00701823 0.00661133 0.00624674 0.00627821 0.00629774 0.00547743 0.00475911 0.00420573 0.00394857 0.00526801 0.00605903 0.00618164 0.00815213 0.00852865 0.00629774 0.00708767 0.00763563 0.00566840 0.00540365 0.00380968 0.00461806 0.00391059 0.00394640 0.00457140 0.00319770 0.00614475 0.00695855 0.00932726 0.01482313
000031.jpg,0.44179418683052063,yolo_m,0.7154543399810791,14617455.0,0.00007921 0.00254449 0.00367513 0.00251302 0.00504123 0.01599609 0.02749674 0.05153320 0.05814019 0.06535156 0.07005534 0.05178819 0.03931858 0.02753581 0.02390842 0.02175673 0.02386176 0.03201172 0.03986979 0.03935438 0.02774414 0.02413954 0.02198459 0.03537001 0.02939128 0.01655382 0.00998915 0.00956923 0.01430122 0.00754774 0.00681207 0.00680881 0.00637370 0.00659614 0.00670573 0.00684353 0.00651584 0.00707791 0.00652344 0.00574653 0.00444770 0.00337131 0.00286892 0.00260525 0.00257161 0.00233290 0.00202691 0.00186198 0.00180013 0.00208116 0.00252279 0.00265408 0.00319119 0.00402127 0.00521159 0.00778103 0.01009115 0.00828776 0.01389540 0.02592231 0.02381727 0.00188043 0.00024848 0.00008138
000032.jpg,0.5810577273368835,yolo_m,0.46935105323791504,9362953.0,0.00037435 0.00048828 0.00105252 0.01922960 0.01694444 0.01744575 0.01889974 0.02686415 0.03403103 0.04091037 0.03485352 0.03080838 0.03049045 0.02546332 0.02238281 0.02291124 0.02535916 0.03024306 0.02867513 0.02858832 0.02604275 0.02725694 0.02649414 0.02485894 0.02463650 0.02621202 0.02774740 0.02438477 0.02507704 0.02783854 0.03315213 0.02506944 0.02528212 0.01747938 0.01043186 0.00770833 0.00624891 0.00576063 0.00544379 0.00569227 0.00528212 0.00497070 0.00500977 0.00472114 0.00475694 0.00470703 0.00537001 0.00520833 0.00436306 0.00353407 0.00289280 0.00334744 0.00239583 0.00138238 0.00097548 0.00117947 0.00286350 0.00297852 0.00304036 0.00390299 0.00565647 0.00485352 0.00556098 0.05221354
000033.jpg,0.707780659198761,yolo_m,0.6480154991149902,9813757.0,0.00000000 0.00000000 0.00000000 0.00000109 0.00000326 0.00871311 0.02156033 0.02072483 0.02575412 0.02913194 0.03101780 0.02719184 0.03266059 0.04319987 0.05339627 0.05648112 0.06935981 0.06092882 0.04962131 0.05000543 0.03524957 0.02969076 0.01877496 0.01449110 0.01231120 0.01103733 0.01046766 0.01007378 0.00944010 0.00888346 0.00860460 0.00798720 0.00787001 0.00879666 0.01344510 0.02170898 0.01631836 0.01513780 0.01191949 0.00972331 0.01018446 0.00548394 0.00410265 0.00301866 0.00292426 0.00276042 0.00288303 0.00272678 0.00283095 0.00303168 0.00303060 0.00330946 0.00422635 0.00516602 0.00610460 0.01058051 0.00642253 0.00432726 0.00636176 0.00777344 0.01045030 0.00949978 0.01269965 0.00841797
